epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
170,0.0885,0.0100,0.0760,0.0828,5.4351,0.0231,0.0255,66
171,0.0884,0.0101,0.0758,0.0828,5.5359,0.0258,0.0251,66
172,0.0882,0.0100,0.0753,0.0816,5.9512,0.0080,0.0084,66
173,0.0868,0.0099,0.0751,0.0813,4.8035,0.0678,0.0703,66
174,0.0871,0.0100,0.0747,0.0807,5.4166,0.0242,0.0205,66
175,0.0873,0.0099,0.0749,0.0809,5.4125,0.0218,0.0199,66
176,0.0872,0.0096,0.0746,0.0808,5.8036,0.0154,0.0146,66
177,0.0884,0.0101,0.0754,0.0814,5.9171,0.0133,0.0123,66
178,0.0872,0.0104,0.0738,0.0785,6.0813,0.0126,0.0087,66
179,0.0821,0.0104,0.0711,0.0742,3.7264,0.1839,0.1612,66
180,0.0826,0.0102,0.0708,0.0734,4.6390,0.0407,0.0364,66
181,0.0827,0.0097,0.0705,0.0735,5.4096,0.0278,0.0193,66
182,0.0848,0.0099,0.0724,0.0762,5.3945,0.0198,0.0228,66
183,0.0842,0.0102,0.0710,0.0735,6.0923,0.0071,0.0074,66
184,0.0841,0.0100,0.0714,0.0745,5.7300,0.0175,0.0156,66
185,0.0819,0.0100,0.0705,0.0733,4.4627,0.0914,0.0833,66
186,0.0817,0.0100,0.0700,0.0731,4.7073,0.0553,0.0489,66
187,0.0819,0.0101,0.0699,0.0727,4.9556,0.0389,0.0374,66
188,0.0816,0.0103,0.0695,0.0719,4.8008,0.0628,0.0616,66
189,0.0830,0.0100,0.0703,0.0729,5.5885,0.0194,0.0178,66
190,0.0821,0.0097,0.0698,0.0723,5.5514,0.0323,0.0332,66
191,0.0829,0.0100,0.0706,0.0731,5.3498,0.0285,0.0286,66
192,0.0825,0.0100,0.0697,0.0725,5.8250,0.0246,0.0194,66
193,0.0812,0.0100,0.0693,0.0725,4.8836,0.0481,0.0460,66
194,0.0819,0.0099,0.0696,0.0728,5.3055,0.0636,0.0607,66
195,0.0810,0.0099,0.0691,0.0720,4.8829,0.0515,0.0496,66
196,0.0816,0.0101,0.0689,0.0715,5.6395,0.0132,0.0129,66
197,0.0817,0.0095,0.0693,0.0720,5.7457,0.0424,0.0360,66
198,0.0812,0.0097,0.0692,0.0722,5.2169,0.0260,0.0284,66
199,0.0796,0.0096,0.0682,0.0711,4.7839,0.0735,0.0727,66
200,0.0821,0.0095,0.0697,0.0730,5.7643,0.0159,0.0146,66
201,0.0792,0.0096,0.0677,0.0702,4.7846,0.0960,0.0893,66
202,0.0812,0.0097,0.0692,0.0728,5.2217,0.0404,0.0393,66
203,0.0787,0.0097,0.0674,0.0700,4.4900,0.1014,0.0880,66
204,0.0783,0.0098,0.0661,0.0679,5.3655,0.0405,0.0469,66
205,0.0815,0.0098,0.0693,0.0733,5.3752,0.0283,0.0223,66
206,0.0801,0.0093,0.0687,0.0721,4.8541,0.0634,0.0555,66
207,0.0803,0.0096,0.0680,0.0712,5.6551,0.0159,0.0141,66
208,0.0810,0.0099,0.0680,0.0715,6.0065,0.0097,0.0094,66
209,0.0811,0.0096,0.0689,0.0726,5.4296,0.0276,0.0243,66
210,0.0786,0.0096,0.0669,0.0698,4.9899,0.0582,0.0608,66
211,0.0778,0.0096,0.0660,0.0682,5.0290,0.0540,0.0500,66
212,0.0787,0.0099,0.0660,0.0677,5.7996,0.0215,0.0235,66
213,0.0766,0.0099,0.0645,0.0661,5.2024,0.1217,0.1078,66
214,0.0746,0.0097,0.0627,0.0629,5.0722,0.0384,0.0376,66
215,0.0752,0.0100,0.0629,0.0631,5.3460,0.0291,0.0227,66
216,0.0758,0.0096,0.0634,0.0638,5.6660,0.0225,0.0188,66
217,0.0744,0.0100,0.0620,0.0623,5.3614,0.0360,0.0419,66
218,0.0752,0.0102,0.0617,0.0615,6.2850,0.0243,0.0093,66
219,0.0722,0.0099,0.0606,0.0599,4.6152,0.1027,0.0890,66
220,0.0720,0.0096,0.0604,0.0596,4.8835,0.0372,0.0428,66
221,0.0734,0.0095,0.0609,0.0605,5.8649,0.0158,0.0156,66
222,0.0746,0.0096,0.0616,0.0609,6.2499,0.0059,0.0073,66
223,0.0744,0.0094,0.0620,0.0620,5.8733,0.0200,0.0225,66
224,0.0712,0.0093,0.0600,0.0594,4.6705,0.0754,0.0801,66
225,0.0726,0.0098,0.0602,0.0588,5.5558,0.0233,0.0210,66
226,0.0734,0.0097,0.0612,0.0610,5.3764,0.0698,0.0598,66
227,0.0714,0.0096,0.0596,0.0584,5.1753,0.0241,0.0238,66
228,0.0727,0.0094,0.0602,0.0600,5.8928,0.0103,0.0095,66
229,0.0743,0.0097,0.0615,0.0611,5.9894,0.0184,0.0185,66
